brand,item_id,gross_item_value,order_date,order_datetime,product_id,order_id,customer_id,product_group,country,state
Brand 2,3795547,14.88,1/2/2024,2024-01-02T16:19:01,1099,753771,4.73e+18,Category 8,Us,Tx
Brand 1,1372425,21.07,1/2/2024,2024-01-02T15:39:15,457,1230085,1.71e+18,Category 8,Us,Tx
Brand 2,3795325,4.35,1/2/2024,2024-01-02T15:15:18,641,753738,2.9e+18,Category 8,Us,Sc
Brand 1,1372980,6.46,1/2/2024,2024-01-02T22:16:02,778,1230178,6.56e+18,Category 8,Us,Wa
Brand 6,17039750,43.02,1/2/2024,2024-01-02T19:00:35.837000,19968,2994934,1.25e+18,Category 8,Us,Tx
Brand 5,17038772,52.89,1/2/2024,2024-01-02T13:00:04.300000,20911,2994744,5.06e+18,Category 4,Us,Ut
Brand 1,1371978,45.87,1/2/2024,2024-01-02T11:29:35,974,1230003,1.02e+18,Category 8,Us,Wa
Brand 2,3794618,0.78,1/2/2024,2024-01-02T10:24:37,771,753600,3.14e+18,Category 8,Us,Va
Brand 2,3794646,5.35,1/2/2024,2024-01-02T10:53:36,205,753607,4.2e+18,Category 3,Us,Wi
Brand 1,1372924,10.63,1/2/2024,2024-01-02T20:56:22,491,1230167,7.07e+18,Category 8,Us,Va
Brand 1,1372833,5.37,1/2/2024,2024-01-02T20:00:15,811,1230151,8.68e+18,Category 8,Us,Wa
Brand 1,1371705,8.74,1/2/2024,2024-01-02T07:02:46,188,1229945,1.41e+18,Category 8,Us,Wi
Brand 3,17039299,13.96,1/2/2024,2024-01-02T16:25:24.363000,2503,2994860,8.78e+18,Category 8,Us,Wa
Brand 1,1372261,13.29,1/2/2024,2024-01-02T14:22:22,265,1230060,8.55e+18,Category 8,Us,Pa
Brand 4,17038533,8.19,1/2/2024,2024-01-02T11:27:05.030000,15916,2994691,5.61e+18,Category 10,Us,Va
Brand 1,1372232,8.95,1/2/2024,2024-01-02T14:02:54,173,1230055,6.72e+18,Category 4,Us,Wa
Brand 1,1372384,22.61,1/2/2024,2024-01-02T15:19:07,903,1230078,7.85e+18,Category 8,Us,Wv
Brand 3,17047135,12.36,1/2/2024,2024-01-02T22:57:01.073000,22387,2995006,2.75e+18,Category 8,Us,Wv
Brand 2,3795401,15.81,1/2/2024,2024-01-02T15:46:01,818,753751,2.13e+18,Category 8,Us,Tn
Brand 2,3795601,9.27,1/2/2024,2024-01-02T16:53:45,1125,753783,9.18e+18,Category 8,Us,Tn
Brand 4,17040176,5.6,1/2/2024,2024-01-02T23:58:51.713000,17013,2995028,2.06e+18,Category 8,Us,Va
Brand 3,17039594,179.96,1/2/2024,2024-01-02T17:39:11.087000,3405,2994906,1.01e+18,Category 10,Us,Ut
Brand 2,3794878,0.0,1/2/2024,2024-01-02T12:29:26,985,753652,7.95e+18,Category 8,Us,Tx
Brand 1,1372479,24.16,1/2/2024,2024-01-02T16:53:49,918,1230101,1.63e+18,Category 8,Us,Wv
Brand 2,3795568,11.67,1/2/2024,2024-01-02T16:38:39,1042,753775,3.9e+18,Category 8,Us,Tx
Brand 2,3795066,26.68,1/2/2024,2024-01-02T13:28:40,772,753686,9.49e+17,Category 8,Us,Tx
Brand 3,17042181,7.79,1/2/2024,2024-01-02T13:01:30.950000,27434,2994745,1.03e+18,Category 8,Us,Pa
Brand 3,17039574,31.57,1/2/2024,2024-01-02T17:39:05.837000,8805,2994905,7.5e+18,Category 8,Us,Ny
Brand 3,17039874,49.77,1/2/2024,2024-01-02T20:05:32.247000,2203,2994960,7.52e+18,Category 8,Us,Va
Brand 3,17040090,42.78,1/2/2024,2024-01-02T23:10:28.837000,20606,2995010,8.87e+18,Category 10,Us,Wv
Brand 1,1373081,13.38,1/2/2024,2024-01-02T23:52:50,1058,1230194,1.95e+18,Category 8,Us,Ri
Brand 1,1372615,2.4,1/2/2024,2024-01-02T17:46:00,1631,1230121,3.94e+18,Category 8,Us,Va
Brand 3,17039810,16.31,1/2/2024,2024-01-02T19:24:44.137000,14161,2994945,3.22e+18,Category 8,Us,Wy
Brand 2,3795752,5.8,1/2/2024,2024-01-02T18:47:43,184,753812,2.27e+18,Category 8,Us,Tn
Brand 3,17038936,99.14,1/2/2024,2024-01-02T14:14:14.440000,3593,2994780,3.05e+18,Category 8,Us,Tx
Brand 6,17038456,19.9,1/2/2024,2024-01-02T10:54:14.897000,19858,2994673,5.77e+18,Category 8,Us,Tx
Brand 2,3795312,4.12,1/2/2024,2024-01-02T15:14:24,834,753737,1.29e+18,Category 8,Us,Va
Brand 3,17038343,10.6,1/2/2024,2024-01-02T09:38:51.917000,14410,2994647,5.15e+18,Category 2,Us,Wy
Brand 6,17040024,3.3,1/2/2024,2024-01-02T22:18:01.910000,20289,2994998,2.02e+18,Category 8,Us,Tx
Brand 2,3794953,13.49,1/2/2024,2024-01-02T12:51:09,1096,753667,5.24e+18,Category 8,Us,Tx
Brand 2,3795457,8.75,1/2/2024,2024-01-02T15:50:44,253,753754,7.8e+17,Category 8,Us,Ga
Brand 3,17040045,22.81,1/2/2024,2024-01-02T22:43:35.030000,2788,2995002,7.38e+18,Category 6,Us,Va
Brand 2,3794766,1.24,1/2/2024,2024-01-02T11:56:34,1014,753636,6.47e+18,Category 8,Us,Sc
Brand 3,17038704,0.0,1/2/2024,2024-01-02T12:36:04.177000,11489,2994723,1.72e+18,Category 6,Us,Wv
Brand 2,3796106,3.59,1/2/2024,2024-01-02T21:51:48,1064,753871,3.41e+18,Category 8,Us,Vt
Brand 3,17040003,22.09,1/2/2024,2024-01-02T22:11:29.963000,9384,2994997,2.36e+18,Category 7,Us,Wi
Brand 2,3795893,10.67,1/2/2024,2024-01-02T20:23:21,1125,753838,6.81e+17,Category 8,Us,Oh
Brand 3,17038813,14.51,1/2/2024,2024-01-02T13:29:03.327000,563,2994759,7.58e+18,Category 8,Us,Tx
Brand 2,3795896,8.17,1/2/2024,2024-01-02T20:23:21,163,753838,6.81e+17,Category 8,Us,Oh
Brand 7,17038785,11.11,1/2/2024,2024-01-02T13:05:55.963000,17643,2994748,6.39e+18,Category 10,Us,Wa
Brand 2,3795619,10.61,1/2/2024,2024-01-02T17:18:51,1345,753786,4.61e+18,Category 8,Us,Va
Brand 4,17038365,0.0,1/2/2024,2024-01-02T09:53:00.470000,15060,2994651,3.22e+18,Category 5,Us,Wy
Brand 2,3795844,14.74,1/2/2024,2024-01-02T20:12:47,170,753831,8.5e+18,Category 8,Us,Tx
Brand 2,3796724,7.79,1/3/2024,2024-01-03T10:01:48,602,753972,1.05e+18,Category 8,Us,Va
Brand 2,3797885,24.03,1/3/2024,2024-01-03T15:54:21,632,754163,8.17e+18,Category 8,Us,Wa
Brand 3,17041789,46.46,1/3/2024,2024-01-03T18:22:13.130000,22125,2995388,5.63e+18,Category 4,Us,Wv
Brand 1,1374554,2.33,1/3/2024,2024-01-03T21:30:28,1277,1230478,5.28e+18,Category 8,Us,Wi
Brand 1,1374665,33.1,1/3/2024,2024-01-03T22:53:18,1225,1230503,3.21e+18,Category 4,Us,Md
Brand 3,17040982,14.06,1/3/2024,2024-01-03T12:15:55.583000,2830,2995177,1.67e+18,Category 6,Us,Wa
Brand 2,3798617,10.0,1/3/2024,2024-01-03T23:12:53,899,754289,7.95e+18,Category 8,Us,Tx
Brand 1,1373641,3.43,1/3/2024,2024-01-03T12:36:24,1036,1230301,3.12e+18,Category 8,Us,Tx
Brand 3,17041035,7.88,1/3/2024,2024-01-03T12:35:08.843000,22383,2995186,3.37e+18,Category 8,Us,Tx
Brand 1,1373504,9.05,1/3/2024,2024-01-03T11:44:38,373,1230282,3.77e+18,Category 8,Us,Pa
Brand 3,17040442,15.59,1/3/2024,2024-01-03T07:08:29.133000,3905,2995066,1.4e+18,Category 8,Us,Wy
Brand 2,3798537,22.16,1/3/2024,2024-01-03T21:46:57,955,754273,5.63e+18,Category 8,Us,Wv
Brand 1,1373655,30.16,1/3/2024,2024-01-03T12:44:14,771,1230305,3.55e+18,Category 8,Us,Mo
Brand 2,3797115,0.0,1/3/2024,2024-01-03T11:53:06,631,754038,6.38e+18,Category 8,Us,Wv
Brand 2,3797743,0.8,1/3/2024,2024-01-03T14:47:24,1125,754137,4.64e+18,Category 8,Us,Wv
Brand 3,17042188,5.98,1/3/2024,2024-01-03T21:03:16.833000,4767,2995445,3.31e+17,Category 4,Us,Ga
Brand 3,17040463,114.58,1/3/2024,2024-01-03T08:02:43.613000,7183,2995073,3.44e+17,Category 6,Us,Oh
Brand 2,3797030,2.96,1/3/2024,2024-01-03T11:34:20,170,754027,3.53e+18,Category 8,Us,Tx
Brand 1,1374247,13.06,1/3/2024,2024-01-03T18:34:04,767,1230427,2.49e+18,Category 8,Us,Tx
Brand 3,17042400,25.52,1/3/2024,2024-01-03T23:51:07.823000,8591,2995485,1.71e+18,Category 9,Us,Tx
Brand 1,1374344,2.74,1/3/2024,2024-01-03T19:14:26,1103,1230441,6.69e+18,Category 8,Us,Wa
Brand 1,1373430,22.67,1/3/2024,2024-01-03T11:05:11,922,1230266,3.63e+18,Category 8,Us,Tx
Brand 1,1374757,3.5,1/3/2024,2024-01-03T23:36:33,577,1230512,5.3e+18,Category 8,Us,Pa
Brand 1,1373449,1.21,1/3/2024,2024-01-03T11:30:25,2239,1230271,7.34e+18,Category 8,Us,Va
Brand 3,17041713,11.02,1/3/2024,2024-01-03T17:35:19.163000,4774,2995362,8.19e+18,Category 5,Us,Pa
Brand 1,1373265,18.51,1/3/2024,2024-01-03T09:04:50,993,1230226,8.9e+18,Category 8,Us,Wi
Brand 1,1374010,21.64,1/3/2024,2024-01-03T15:22:24,952,1230373,2.24e+18,Category 8,Us,Tx
Brand 2,3797627,16.14,1/3/2024,2024-01-03T14:20:41,504,754120,2.69e+18,Category 8,Us,Va
Brand 3,17041494,8.53,1/3/2024,2024-01-03T15:30:40.747000,565,2995303,4.05e+18,Category 8,Us,Wa
Brand 1,1374259,2.64,1/3/2024,2024-01-03T18:37:36,504,1230429,7.96e+18,Category 8,Us,Wa
Brand 1,1373325,3.48,1/3/2024,2024-01-03T09:43:36,241,1230243,7.75e+18,Category 8,Us,Wa
Brand 4,17041867,7.05,1/3/2024,2024-01-03T19:19:40.103000,15010,2995406,4.27e+18,Category 8,Us,Va
Brand 1,1373294,14.46,1/3/2024,2024-01-03T09:32:02,857,1230234,5.77e+18,Category 8,Us,Tx
Brand 1,1374510,13.93,1/3/2024,2024-01-03T20:45:12,315,1230469,3.38e+17,Category 8,Us,Wa
Brand 1,1373424,16.57,1/3/2024,2024-01-03T10:44:55,2266,1230262,7.52e+18,Other,Us,Va
Brand 1,1373758,25.8,1/3/2024,2024-01-03T13:43:49,546,1230331,5.36e+17,Category 8,Us,Ca
Brand 3,17043151,32.47,1/3/2024,2024-01-03T15:16:30.770000,3612,2995289,9.05e+18,Category 6,Us,Wi
Brand 1,1374741,2.37,1/3/2024,2024-01-03T23:16:15,483,1230511,1.21e+18,Category 8,Us,Sc
Brand 3,17040735,136.9,1/3/2024,2024-01-03T10:59:43.557000,6535,2995134,3.15e+18,Category 5,Us,Tx
Brand 2,3797981,25.19,1/3/2024,2024-01-03T16:41:24,626,754179,6.6e+18,Category 8,Us,Va
Brand 1,1374479,27.62,1/3/2024,2024-01-03T20:34:17,861,1230463,1.14e+18,Other,Us,Tx
Brand 3,17041486,15.87,1/3/2024,2024-01-03T15:29:46.863000,10296,2995301,2.62e+18,Category 1,Us,Tx
Brand 1,1373515,26.83,1/3/2024,2024-01-03T11:47:18,595,1230283,5.37e+18,Category 8,Us,Wv
Brand 2,3797252,1.38,1/3/2024,2024-01-03T12:33:19,712,754060,6.6e+18,Category 8,Us,Va
Brand 1,1373487,15.32,1/3/2024,2024-01-03T11:44:24,1032,1230280,1.6e+18,Category 8,Us,Wv
Brand 3,17041681,13.04,1/3/2024,2024-01-03T17:06:29.983000,3975,2995352,2.67e+18,Category 9,Us,Va
Brand 3,17040861,14.64,1/3/2024,2024-01-03T11:30:07.750000,14329,2995157,4.43e+18,Category 2,Us,Wv
Brand 4,17040310,6.55,1/3/2024,2024-01-03T03:11:36.153000,15136,2995046,1.54e+18,Category 8,Us,Ut
Brand 2,3798388,42.32,1/3/2024,2024-01-03T20:29:11,1064,754244,1.04e+17,Category 8,Us,Sc
Brand 3,17040644,32.27,1/3/2024,2024-01-03T10:08:22.980000,12421,2995110,8.17e+18,Category 9,Us,Wa
Brand 2,3798517,10.39,1/3/2024,2024-01-03T21:41:50,955,754270,9.2e+18,Category 8,Us,Va
Brand 2,3796999,3.23,1/3/2024,2024-01-03T11:22:39,1286,754022,5.37e+18,Category 8,Us,Wv
Brand 3,17041701,6.38,1/3/2024,2024-01-03T17:27:18.503000,8636,2995359,5.27e+18,Category 8,Us,Wy
Brand 3,17041805,10.62,1/3/2024,2024-01-03T18:28:42.387000,5867,2995391,8.56e+18,Category 8,Us,Wv
Brand 1,1373497,7.88,1/3/2024,2024-01-03T11:44:38,169,1230282,3.77e+18,Category 4,Us,Pa
Brand 1,1373442,87.85,1/3/2024,2024-01-03T11:28:18,164,1230270,3.71e+18,Category 8,Us,Tx
Brand 1,1373261,17.92,1/3/2024,2024-01-03T09:04:50,1024,1230226,8.9e+18,Category 8,Us,Wi
Brand 2,3796780,3.19,1/3/2024,2024-01-03T10:23:53,712,753987,4e+18,Category 8,Us,Va
Brand 3,17040966,23.38,1/3/2024,2024-01-03T12:13:29.347000,9918,2995176,7.3e+18,Category 4,Us,Va
Brand 2,3796744,18.04,1/3/2024,2024-01-03T10:12:01,1401,753977,5.12e+18,Category 8,Us,Va
Brand 2,3796938,18.28,1/3/2024,2024-01-03T11:05:36,1178,754010,3.72e+18,Category 8,Us,Tx
Brand 2,3797358,4.12,1/3/2024,2024-01-03T13:14:16,894,754079,3.44e+18,Category 8,Us,Mt
Brand 3,17041042,211.3,1/3/2024,2024-01-03T12:36:46.700000,2359,2995189,1.96e+18,Category 8,Us,Tx
Brand 2,3798069,10.04,1/3/2024,2024-01-03T17:11:29,841,754195,5.6e+18,Category 8,Us,Ut
Brand 5,17041370,37.08,1/3/2024,2024-01-03T15:00:00.873000,21340,2995275,1.62e+18,Category 4,Us,Va
Brand 6,17041582,3.63,1/3/2024,2024-01-03T16:03:09.637000,19848,2995325,8.57e+18,Category 8,Us,Wv
Brand 2,3796836,43.28,1/3/2024,2024-01-03T10:36:26,257,753996,3.42e+18,Category 8,Us,Pa
Brand 1,1373254,11.48,1/3/2024,2024-01-03T08:56:54,1228,1230225,7.1e+18,Category 8,Us,Wv
Brand 2,3797524,52.84,1/3/2024,2024-01-03T14:02:43,643,754106,6.98e+18,Category 8,Us,Tx
Brand 2,3796953,9.05,1/3/2024,2024-01-03T11:12:24,564,754014,1.37e+18,Category 8,Us,Wv
Brand 1,1373350,16.21,1/3/2024,2024-01-03T10:06:30,780,1230250,7.09e+17,Category 4,Us,Ct
Brand 2,3796852,3.8,1/3/2024,2024-01-03T10:46:34,632,754000,6.36e+18,Category 8,Us,Ny
Brand 1,1373947,43.13,1/3/2024,2024-01-03T14:44:41,1134,1230362,4.24e+18,Category 8,Us,Wa
Brand 1,1374314,3.03,1/3/2024,2024-01-03T18:58:22,376,1230437,3.73e+18,Category 8,Us,Wv
Brand 4,17040543,52.4,1/3/2024,2024-01-03T09:29:09.430000,15110,2995094,5.33e+18,Category 8,Us,Pa
Brand 6,17040253,3.72,1/3/2024,2024-01-03T00:42:55.887000,20178,2995039,2.07e+17,Category 8,Us,Tn
Brand 3,17041530,30.39,1/3/2024,2024-01-03T15:27:32.570000,931,2995300,8.1e+18,Category 8,Us,Ny
Brand 2,3798416,12.45,1/3/2024,2024-01-03T20:42:01,315,754250,1.71e+17,Category 8,Us,Nc
Brand 2,3796774,3.47,1/3/2024,2024-01-03T10:23:53,255,753987,4e+18,Category 8,Us,Va
Brand 1,1374352,3.04,1/3/2024,2024-01-03T19:14:26,392,1230441,6.69e+18,Category 8,Us,Wa
Brand 2,3797216,3.46,1/3/2024,2024-01-03T12:28:13,1094,754056,5.02e+18,Category 8,Us,Tn
Brand 1,1374134,10.42,1/3/2024,2024-01-03T16:22:17,1114,1230393,1.49e+18,Category 8,Us,Va
Brand 1,1373547,36.76,1/3/2024,2024-01-03T12:11:26,785,1230292,6.63e+18,Category 5,Us,Tx
Brand 3,17041031,25.84,1/3/2024,2024-01-03T12:35:08.843000,21952,2995186,3.37e+18,Other,Us,Tx
Brand 2,3797488,3.05,1/3/2024,2024-01-03T13:44:09,713,754100,8.54e+18,Category 8,Us,Pa
Brand 6,17041585,3.31,1/3/2024,2024-01-03T16:03:09.637000,19956,2995325,8.57e+18,Category 8,Us,Wv
Brand 3,17040933,3.76,1/3/2024,2024-01-03T11:57:37.437000,8378,2995170,5.7e+18,Category 2,Us,Sc
Brand 2,3798249,10.39,1/3/2024,2024-01-03T18:28:26,796,754222,6.4e+18,Category 8,Us,Tx
Brand 1,1373104,22.15,1/3/2024,2024-01-03T00:45:02,1309,1230198,7.95e+18,Category 8,Us,Tx
Brand 3,17040494,10.09,1/3/2024,2024-01-03T08:58:50.987000,1668,2995082,1.05e+18,Category 6,Us,Va
Brand 2,3797465,9.18,1/3/2024,2024-01-03T13:40:48,569,754096,3.39e+18,Category 8,Us,Oh
Brand 1,1374051,17.64,1/3/2024,2024-01-03T15:39:55,170,1230380,6.71e+18,Category 8,Us,Tx
Brand 3,17040868,11.42,1/3/2024,2024-01-03T11:31:25.020000,13240,2995158,5.62e+17,Category 4,Us,Va
Brand 2,3798663,0.98,1/3/2024,2024-01-03T23:31:34,1103,754300,8.41e+18,Category 8,Us,Tx
Brand 7,17041992,45.94,1/3/2024,2024-01-03T19:40:58.250000,17644,2995415,3.04e+18,Category 10,Us,Vt
Brand 6,17041501,4.2,1/3/2024,2024-01-03T15:30:40.747000,19896,2995303,4.05e+18,Category 8,Us,Wa
Brand 3,17040774,63.35,1/3/2024,2024-01-03T11:12:11.740000,9709,2995141,9.22e+18,Category 8,Us,Pa
Brand 2,3797230,145.31,1/3/2024,2024-01-03T12:29:35,900,754057,2.81e+18,Category 8,Us,Tx
Brand 3,17041953,8.12,1/3/2024,2024-01-03T19:26:13.290000,10790,2995410,8.29e+18,Category 4,Us,Wa
Brand 2,3796454,34.02,1/3/2024,2024-01-03T03:45:19,1173,753920,6.01e+18,Category 8,Us,Va
Brand 2,3797283,3.66,1/3/2024,2024-01-03T12:38:00,1106,754064,8.68e+18,Category 8,Us,Wa
Brand 2,3797491,3.05,1/3/2024,2024-01-03T13:44:09,253,754100,8.54e+18,Category 8,Us,Pa
Brand 2,3796935,17.36,1/3/2024,2024-01-03T11:01:20,541,754009,6e+18,Category 8,Us,Tn
Brand 2,3797983,25.19,1/3/2024,2024-01-03T16:41:24,638,754179,6.6e+18,Category 8,Us,Va
Brand 1,1374214,19.7,1/3/2024,2024-01-03T18:10:00,1007,1230418,2.14e+18,Category 8,Us,Nh
Brand 1,1374497,19.47,1/3/2024,2024-01-03T20:43:23,884,1230468,7.66e+18,Category 8,Us,Tx
Brand 2,3796472,32.32,1/3/2024,2024-01-03T05:47:22,924,753925,6.39e+18,Category 8,Us,Wa
Brand 2,3797029,2.96,1/3/2024,2024-01-03T11:34:20,877,754027,3.53e+18,Category 8,Us,Tx
Brand 3,17042362,10.08,1/3/2024,2024-01-03T23:37:13.120000,3014,2995480,1.99e+18,Category 8,Us,Tn
Brand 2,3798477,3.15,1/3/2024,2024-01-03T21:18:14,1145,754261,3.69e+18,Category 2,Us,Wi
Brand 2,3797200,35.62,1/3/2024,2024-01-03T12:22:04,913,754051,1.13e+18,Category 8,Us,Wa
Brand 2,3797273,14.35,1/3/2024,2024-01-03T12:37:41,52,754063,4.58e+18,Category 5,Us,Wa
Brand 3,17042072,25.6,1/3/2024,2024-01-03T20:09:36.640000,648,2995428,3.81e+18,Category 8,Us,Tx
Brand 3,17042370,10.08,1/3/2024,2024-01-03T23:37:13.120000,8775,2995480,1.99e+18,Category 8,Us,Tn
Brand 2,3797964,23.45,1/3/2024,2024-01-03T16:32:28,909,754175,2.18e+17,Category 8,Us,In
Brand 6,17041523,8.8,1/3/2024,2024-01-03T15:36:50.760000,20297,2995309,3.6e+18,Category 8,Us,Wa
Brand 1,1374482,18.79,1/3/2024,2024-01-03T20:35:14,1383,1230464,7.63e+18,Category 8,Us,Tx
Brand 2,3797296,4.44,1/3/2024,2024-01-03T12:39:36,207,754065,2.75e+18,Category 3,Us,Wv
Brand 4,17040734,176.9,1/3/2024,2024-01-03T10:55:28.837000,15232,2995133,3.34e+17,Category 8,Us,Wi
Brand 3,17042368,14.66,1/3/2024,2024-01-03T23:37:13.120000,7894,2995480,1.99e+18,Category 8,Us,Tn
Brand 3,17041388,16.12,1/3/2024,2024-01-03T15:05:11.187000,455,2995281,2.93e+18,Category 8,Us,Wi
Brand 4,17042339,26.32,1/3/2024,2024-01-03T23:20:12.877000,16071,2995476,1.09e+18,Category 8,Us,Wv
Brand 2,3797280,0.77,1/3/2024,2024-01-03T12:37:41,157,754063,4.58e+18,Category 8,Us,Wa
Brand 3,17041250,9.9,1/3/2024,2024-01-03T14:16:56.807000,7744,2995242,6.28e+18,Category 8,Us,Wi
Brand 2,3796703,11.9,1/3/2024,2024-01-03T09:43:55,539,753968,1.62e+17,Category 8,Us,Wi
Brand 3,17040759,246.71,1/3/2024,2024-01-03T11:12:11.740000,9384,2995141,9.22e+18,Category 7,Us,Pa
Brand 3,17042402,8.38,1/3/2024,2024-01-03T23:52:11.367000,612,2995486,2.39e+18,Category 8,Us,Ny
Brand 2,3796806,11.59,1/3/2024,2024-01-03T10:24:22,257,753988,2.35e+18,Category 8,Us,Wi
Brand 1,1374555,2.1,1/3/2024,2024-01-03T21:30:28,492,1230478,5.28e+18,Category 8,Us,Wi
Brand 6,17040736,61.93,1/3/2024,2024-01-03T11:02:06.103000,19826,2995135,8.01e+18,Category 8,Us,Tn
Brand 3,17041951,15.15,1/3/2024,2024-01-03T19:26:13.290000,582,2995410,8.29e+18,Category 8,Us,Wa
Brand 1,1374679,14.32,1/3/2024,2024-01-03T22:58:03,1349,1230504,6.24e+17,Category 8,Us,Tx
Brand 3,17041365,104.86,1/3/2024,2024-01-03T14:59:06.483000,6742,2995273,1.43e+18,Category 10,Us,Wv
Brand 2,3798065,10.04,1/3/2024,2024-01-03T17:11:29,1005,754195,5.6e+18,Category 8,Us,Ut
Brand 1,1373678,20.0,1/3/2024,2024-01-03T12:53:01,1358,1230311,3.17e+18,Category 8,Us,Wa
Brand 3,17041472,9.08,1/3/2024,2024-01-03T15:21:30.290000,11111,2995296,8.24e+18,Category 1,Us,Tx
Brand 4,17041731,8.68,1/3/2024,2024-01-03T17:44:02.070000,16476,2995370,3.96e+17,Category 8,Us,Ma
Brand 2,3797738,3.84,1/3/2024,2024-01-03T14:44:01,712,754136,1.28e+18,Category 8,Us,Va
Brand 2,3797855,8.74,1/3/2024,2024-01-03T15:43:29,1266,754158,1.15e+17,Category 8,Us,Oh
Brand 1,1374189,45.25,1/3/2024,2024-01-03T17:34:25,1277,1230409,3.72e+18,Category 8,Us,Tx
Brand 2,3796492,17.45,1/3/2024,2024-01-03T06:28:28,1088,753928,8.04e+18,Category 8,Us,Wv
Brand 1,1374633,19.75,1/3/2024,2024-01-03T22:44:29,771,1230499,3.79e+18,Category 8,Us,Wi
Brand 3,17042033,4.44,1/3/2024,2024-01-03T19:52:45.993000,17237,2995421,7.31e+18,Category 2,Us,Va
Brand 3,17042067,10.51,1/3/2024,2024-01-03T20:08:33.270000,3643,2995427,6.16e+18,Category 4,Us,Sc
Brand 2,3798448,126.24,1/3/2024,2024-01-03T21:10:57,957,754257,2.66e+18,Category 8,Us,Wa
Brand 2,3798247,1.41,1/3/2024,2024-01-03T18:28:26,471,754222,6.4e+18,Category 3,Us,Tx
Brand 1,1373669,41.53,1/3/2024,2024-01-03T12:48:09,2000,1230308,9.04e+18,Category 3,Vg,Other
Brand 2,3797838,0.86,1/3/2024,2024-01-03T15:37:44,874,754154,8.82e+18,Category 8,Us,Wi
Brand 2,3796926,37.47,1/3/2024,2024-01-03T11:00:23,277,754008,2.23e+18,Category 8,Us,Wi
Brand 3,17041644,69.9,1/3/2024,2024-01-03T16:35:12.937000,5278,2995341,8.26e+18,Category 10,Us,Wa
Brand 3,17042383,10.08,1/3/2024,2024-01-03T23:37:13.120000,14594,2995480,1.99e+18,Category 8,Us,Tn
Brand 3,17040492,66.58,1/3/2024,2024-01-03T08:53:06.853000,22335,2995080,2.25e+18,Category 6,Us,Tx
Brand 3,17041775,69.75,1/3/2024,2024-01-03T18:13:24.630000,17355,2995384,3.48e+17,Category 2,Us,Ca
Brand 3,17040203,8.84,1/3/2024,2024-01-03T00:24:24.467000,22380,2995033,6.93e+18,Category 8,Us,Va
Brand 2,3797793,19.95,1/3/2024,2024-01-03T15:15:14,170,754145,4.69e+18,Category 8,Us,Tx
Brand 3,17041854,11.45,1/3/2024,2024-01-03T19:09:28.047000,9555,2995404,2.12e+18,Category 4,Us,Wa
Brand 6,17041503,4.13,1/3/2024,2024-01-03T15:30:40.747000,20256,2995303,4.05e+18,Category 8,Us,Wa
Brand 1,1373089,9.67,1/3/2024,2024-01-03T00:44:51,943,1230197,6.45e+18,Category 8,Us,Wv
Brand 6,17040617,8.28,1/3/2024,2024-01-03T10:03:43.480000,20033,2995107,2.51e+18,Category 8,Us,Wv
Brand 1,1373603,5.71,1/3/2024,2024-01-03T12:33:16,1702,1230300,1.89e+18,Category 4,Us,Wa
Brand 1,1374011,49.82,1/3/2024,2024-01-03T15:22:24,451,1230373,2.24e+18,Category 8,Us,Tx
Brand 2,3796457,2.15,1/3/2024,2024-01-03T04:00:26,566,753921,6.04e+18,Category 8,Us,Wv
Brand 3,17041762,11.74,1/3/2024,2024-01-03T18:02:57.450000,14339,2995380,8.75e+18,Category 2,Us,Tx
Brand 2,3797965,23.45,1/3/2024,2024-01-03T16:32:28,910,754175,2.18e+17,Category 8,Us,In
Brand 3,17040888,58.3,1/3/2024,2024-01-03T11:47:42.933000,11990,2995164,3.41e+18,Category 4,Us,Vt
Brand 1,1373218,12.71,1/3/2024,2024-01-03T05:59:15,2219,1230215,7.64e+18,Category 8,Us,Wa
Brand 3,17040292,58.95,1/3/2024,2024-01-03T01:32:33.507000,13441,2995042,5.78e+17,Category 4,Us,Nv
Brand 1,1374008,3.0,1/3/2024,2024-01-03T15:15:54,1085,1230372,5.31e+18,Category 8,Us,Wi
Brand 2,3796385,23.48,1/3/2024,2024-01-03T02:05:33,1370,753911,3.72e+18,Category 8,Us,Tx
Brand 1,1373151,10.63,1/3/2024,2024-01-03T01:26:37,1228,1230203,3.29e+18,Category 8,Us,Wa
Brand 3,17042357,8.45,1/3/2024,2024-01-03T23:37:13.120000,6203,2995480,1.99e+18,Category 2,Us,Tn
Brand 1,1374358,3.04,1/3/2024,2024-01-03T19:14:26,677,1230441,6.69e+18,Category 8,Us,Wa
Brand 3,17041372,25.67,1/3/2024,2024-01-03T15:00:53.523000,9384,2995276,8.66e+18,Category 7,Us,Wi
Brand 2,3798613,24.32,1/3/2024,2024-01-03T23:12:53,650,754289,7.95e+18,Category 8,Us,Tx
Brand 1,1374575,12.0,1/3/2024,2024-01-03T21:35:34,918,1230479,3.69e+18,Category 8,Us,Wi
Brand 3,17041225,212.85,1/3/2024,2024-01-03T14:01:24.050000,1359,2995232,4.52e+17,Category 8,Us,Tn
Brand 3,17041412,42.6,1/3/2024,2024-01-03T15:05:30.120000,27431,2995282,1.61e+18,Category 8,Us,Tx
Brand 3,17040650,27.12,1/3/2024,2024-01-03T10:14:35.407000,460,2995113,6.68e+18,Category 8,Us,Wi
